Date,Open,High,Low,Close,Adj Close,Volume,Forward Returns,MA20,MA200,MA_Signal,RSI,RSI_Signal,MACD,MACD_Signal,MACD_Hist,%K,%D,Stoch_Signal,BB_High,BB_Low
2010-11-15,1.3511110544204712,1.3827159404754639,1.3353079557418823,1.3669129610061646,0.7260974049568176,23462156,-0.023392689166990777,0.7319734662771225,0.527012601941824,1,55.191540408065364,0,0.009212963950174458,0,-0.008566943521988932,35.531472774940546,21.037938741446975,1,0.7813780664528054,0.6825688661014395
2010-11-16,1.3748140335083008,1.3906170129776,1.3353079557418823,1.3353079557418823,0.7093091607093811,11756390,-0.011904718843650464,0.7307143241167069,0.5283524169027806,1,50.91177974358774,0,0.008016394189665488,0,-0.007810810625998324,48.64868024157331,34.166529622247786,1,0.7810724248116571,0.6803562234217567
2010-11-17,1.3116040229797363,1.3274070024490356,1.2958019971847534,1.319506049156189,0.7009150981903076,8887218,0.0,0.7275665104389191,0.5296696181595325,1,48.87120900715316,0,0.006317944014643584,0,-0.007607408640816184,53.15318364399906,45.777778886837645,1,0.7771046189359733,0.6780284019418649
2010-11-18,1.3116040229797363,1.3274070024490356,1.3037029504776,1.319506049156189,0.7009150981903076,7322906,-0.006006401097668479,0.7244186967611312,0.5310448920726776,1,48.87120900715317,0,0.004915250071083621,0,-0.007208082067500919,47.74782305646352,49.849895647345306,0,0.7723023080882706,0.6765350854339919
2010-11-19,1.3432090282440186,1.3432090282440186,1.3037029504776,1.3116040229797363,0.6967177391052246,7477312,0.006006401097668479,0.7219004333019257,0.5323991791903973,1,47.76106162596325,0,0.0034254270250847485,0,-0.006958324090799833,45.04508839347656,48.648698364646386,0,0.770048206229965,0.6737526603738864
2010-11-22,1.3116040229797363,1.3353079557418823,1.3116040229797363,1.319506049156189,0.7009150981903076,7103953,-0.006006401097668479,0.7206413179636002,0.5338131666183472,1,49.008474561833495,0,0.002553982605233651,0,-0.006263814808520745,45.920227894871594,46.23771311493723,0,0.7695945660266674,0.671688069900533
2010-11-23,1.319506049156189,1.3274070024490356,1.3037029504776,1.3116040229797363,0.6967177391052246,12151265,-0.006042351787149403,0.7191723346710205,0.5352642400562764,1,47.77977780986725,0,0.0015072897269934327,0,-0.0058484061494087705,47.809093110887005,46.25813646641172,1,0.7691353469530253,0.6692093223890156
2010-11-24,1.3116040229797363,1.3116040229797363,1.2958019971847534,1.3037029504776,0.6925206184387207,5732015,0.029853061876027376,0.7177033364772797,0.5366362550854683,1,46.52372466267439,0,0.0003352410686283669,0,-0.00561636384621907,51.25182880428047,48.32704993667969,1,0.7689697475288106,0.6664369254257487
2010-11-25,1.3116040229797363,1.3669129610061646,1.3037029504776,1.3432090282440186,0.7135061621665955,12401859,-0.011834276648726716,0.7166540443897247,0.5380938410758972,1,53.15477966678529,0,0.0010872093850259335,0,-0.003891516423857203,60.70225921699156,53.25439371071968,1,0.7673589971075648,0.6659490916718845
2010-11-26,1.3432090282440186,1.3432090282440186,1.3116040229797363,1.3274070024490356,0.705112099647522,9345375,0.011834276648726716,0.7147653579711915,0.5395481702685356,1,50.45951623519896,0,0.0009943566754395672,0,-0.003187495306754856,66.57493277076075,59.50967359734426,1,0.764219838938931,0.6653108770034519
2010-11-29,1.3274070024490356,1.3590120077133179,1.3116040229797363,1.3432090282440186,0.7135061621665955,9004921,0.005865653409431404,0.7111978262662888,0.5410057562589645,1,53.024670091345016,0,0.0015798889509267555,0,-0.002081570425014134,74.3587600996312,67.21198402912783,1,0.7487822875279904,0.6736133650045872
2010-11-30,1.3432090282440186,1.3511110544204712,1.3353079557418823,1.3511110544204712,0.717703640460968,5381437,-0.005865653409431404,0.7090992897748947,0.5424456138908863,1,54.29899413537201,0,0.002355476450065619,0,-0.0010447863407002165,75.64094008607958,72.19154431882384,1,0.7396516442881299,0.6785469352616594
2010-12-01,1.3590120077133179,1.3669129610061646,1.3353079557418823,1.3432090282440186,0.7135061621665955,10597078,-0.011834276648726716,0.7072106033563614,0.5439225566387177,1,52.757717068346224,0,0.002601445863799179,0,-0.0006390535415733254,78.2049712304011,76.06822380537064,1,0.7310270117646984,0.6833941949480244
2010-12-02,1.3511110544204712,1.3511110544204712,1.3274070024490356,1.3274070024490356,0.705112099647522,12611953,0.0,0.7059514850378037,0.5453188155591487,1,49.71840995300071,0,0.0020948990113418553,0,-0.0009164803152245191,63.675151926861304,72.50702108111399,0,0.7272866108680601,0.6846163592075473
2010-12-03,1.3274070024490356,1.3353079557418823,1.3116040229797363,1.3274070024490356,0.705112099647522,10441406,-0.005970032342482778,0.70553178191185,0.5467344312369824,1,49.718409953000716,0,0.0016741583262388504,0,-0.0010697768002620196,47.86315263687313,63.24775859804518,0,0.7265843179966014,0.6844792458270985
2010-12-07,1.3274070024490356,1.3274070024490356,1.319506049156189,1.319506049156189,0.7009150981903076,8627765,-0.012048752884817882,0.7046923547983169,0.5481290619075299,1,48.11120553053971,0,0.0009906359259247433,0,-0.0014026393604609014,33.33351959823406,48.2906080539895,0,0.7250644594930467,0.6843202501035872
2010-12-08,1.3116040229797363,1.319506049156189,1.3037029504776,1.3037029504776,0.6925206184387207,7184953,0.023953471728468345,0.7038529276847839,0.549462363421917,1,44.97931836752358,0,-0.0002258217288744202,0,-0.002095277612208052,25.925988014226167,35.70755341644446,0,0.7247711339179845,0.6829347214515833
2010-12-09,1.3037029504776,1.3353079557418823,1.3037029504776,1.3353079557418823,0.7093091607093811,5425734,-0.005934686501167685,0.7036430776119232,0.5508602486550808,1,51.74492506971569,0,0.00016294355723434073,0,-0.0013652098608794327,33.333333333333336,30.864280315264523,1,0.7242516271090123,0.6830345281148342
2010-12-13,1.3353079557418823,1.3432090282440186,1.3274070024490356,1.3274070024490356,0.705112099647522,8205046,-0.005970032342482778,0.7042726516723633,0.5522371485829354,1,50.086786088613465,0,0.0001308665478865212,0,-0.001117829496181802,37.03691286043655,32.098744735998686,1,0.7242430458577557,0.6843022574869709
2010-12-14,1.3353079557418823,1.3353079557418823,1.319506049156189,1.319506049156189,0.7009150981903076,7907625,0.0,0.7053219228982925,0.5535737067461014,1,48.416000973207545,0,-0.00023055990386322556,0,-0.001183404758345239,44.44463070934517,38.271625634371695,1,0.7219997908971326,0.6886440548994525
2010-12-15,1.319506049156189,1.319506049156189,1.3116040229797363,1.319506049156189,0.7009150981903076,5476359,0.0,0.7040628075599671,0.5549102649092674,1,48.416000973207545,0,-0.0005111013130247866,0,-0.0011711569340054399,37.03747165513874,39.506338408306824,0,0.7178239733933721,0.690301641726562
2010-12-16,1.319506049156189,1.3274070024490356,1.3116040229797363,1.319506049156189,0.7009150981903076,1671890,-0.006006401097668479,0.7036431044340133,0.5562274661660195,1,48.41600097320753,0,-0.0007250741969774266,0,-0.001108103854366464,30.556242406059678,37.346114923514534,0,0.7172497885569078,0.6900364203111189
2010-12-17,1.319506049156189,1.3274070024490356,1.3037029504776,1.3116040229797363,0.6967177391052246,7059656,-0.006042351787149403,0.7034332364797592,0.557523680627346,1,46.47936209464833,0,-0.001219285879830223,0,-0.0012818524297754084,23.611517400503704,30.401743820567376,0,0.7173281782918589,0.6895382946676595
2010-12-20,1.3116040229797363,1.319506049156189,1.3037029504776,1.3037029504776,0.6925206184387207,3023578,0.006042351787149403,0.7030135124921799,0.5587214803695679,1,44.559966046854456,0,-0.0019274068140960887,0,-0.0015919786912330191,12.500220024491869,22.222659943685088,0,0.7176734435108307,0.6883535814735291
2010-12-21,1.3037029504776,1.319506049156189,1.3037029504776,1.3116040229797363,0.6967177391052246,4766343,0.006006401097668479,0.7030135124921799,0.5599983382225037,1,46.92052962237902,0,-0.0021254246232260687,0,-0.0014319972002903992,8.333144740911731,14.814960721969102,0,0.7176734435108307,0.6883535814735291
2010-12-22,1.319506049156189,1.319506049156189,1.3116040229797363,1.319506049156189,0.7009150981903076,1650375,0.0,0.7030135124921799,0.5612961828708649,1,49.24784917784254,0,-0.00192151335438151,0,-0.0009824687451566723,12.500220024491869,11.111194929965158,1,0.7176734435108307,0.6883535814735291
2010-12-23,1.319506049156189,1.319506049156189,1.319506049156189,1.319506049156189,0.7009150981903076,572062,0.005970032342482778,0.7032233804464341,0.562594027519226,1,49.24784917784253,0,-0.0017398562251798033,0,-0.0006406492927639724,23.611610528270376,14.814991764557995,1,0.717634859039805,0.6888119018530632
2010-12-24,1.319506049156189,1.3274070024490356,1.319506049156189,1.3274070024490356,0.705112099647522,2924859,-0.01801878522730066,0.7038529545068741,0.5638935002684593,1,51.70355835948105,0,-0.0012429013071365569,0,-0.00011495549977658072,39.4453801402869,25.185736897683046,1,0.7174142557122243,0.690291653301524
2010-12-27,1.3274070024490356,1.3274070024490356,1.3037029504776,1.3037029504776,0.6925206184387207,3103312,0.006042351787149403,0.7028036773204803,0.5651880860328674,1,44.71346197823868,0,-0.0018438336893472629,0,-0.0005727103055898292,31.111732486250897,31.389574384936058,0,0.7164620975971691,0.6891452570437916
2010-12-28,1.3116040229797363,1.3116040229797363,1.3037029504776,1.3116040229797363,0.6967177391052246,2869171,0.0,0.7023839592933655,0.5665230141580104,1,47.272401598069244,0,-0.0019588242639582143,0,-0.0005501607041606244,26.66688794944292,32.40800019199357,0,0.7162472113515771,0.6885207072351539
2010-12-29,1.3116040229797363,1.319506049156189,1.3116040229797363,1.3116040229797363,0.6967177391052246,2567953,-0.006042351787149403,0.7015445381402969,0.5678579422831536,1,47.27240159806926,0,-0.002026593810859012,0,-0.0004943442008491375,13.333091933941054,23.703904123211625,0,0.7146232145654585,0.6884658617151354
2010-12-30,1.3116040229797363,1.3116040229797363,1.3037029504776,1.3037029504776,0.6925206184387207,6478734,0.006042351787149403,0.7002853870391845,0.5691718848049641,1,44.86411002260674,0,-0.0023914075681706892,0,-0.0006873263665286517,13.333091933941054,17.77769060577501,0,0.7116331991122878,0.6889375749660812
2011-01-04,1.3116040229797363,1.319506049156189,1.3037029504776,1.3116040229797363,0.6967177391052246,10747687,0.006006401097668479,0.6994459658861161,0.5705261719226837,1,47.73174634944058,0,-0.002315164759982391,0,-0.0004888668466722828,14.999690707882257,13.888624858588123,1,0.7091176860392129,0.6897742457330193
2011-01-05,1.319506049156189,1.3353079557418823,1.319506049156189,1.319506049156189,0.7009150981903076,6602765,0.023669962400640898,0.6992361158132553,0.5718820868432521,1,50.504218684569295,0,-0.0018942146583469377,0,-5.4333396029463505e-05,25.000440048983734,17.777740896935683,1,0.7085836651227009,0.6898885665038097
2011-01-06,1.3353079557418823,1.3590120077133179,1.3274070024490356,1.3511110544204712,0.717703640460968,16575890,0.0058307049625102025,0.6998656928539276,0.5733219444751739,1,59.709782451766195,0,-0.00020356702255885928,1,0.0013090513918068921,53.57207388996921,31.190734882278406,1,0.7119939930320487,0.6877373926758066
2011-01-07,1.3669129610061646,1.3669129610061646,1.3511110544204712,1.3590120077133179,0.7219005823135376,12513234,-0.023530635020668322,0.7009149670600892,0.5747827868163585,1,61.63096119728503,0,0.0014581330908425283,1,0.0023766012041666236,74.40575297607548,50.99275563834281,1,0.7163932996627692,0.6854366344574091
2011-01-10,1.3669129610061646,1.3669129610061646,1.3274070024490356,1.3274070024490356,0.705112099647522,10935000,0.005934686501167685,0.7015445411205292,0.5761403299868106,1,51.12843370238024,0,0.0014041658092857068,1,0.0018581071380878418,70.23861482835481,66.0721472314665,1,0.7166251078474382,0.6864639743936203
2011-01-11,1.3274070024490356,1.3432090282440186,1.3274070024490356,1.3353079557418823,0.7093091607093811,2276859,0.011765243556990435,0.7015445411205292,0.5775188584625721,1,53.27225336093292,0,0.001680690151356412,1,0.0017077051841268378,58.33364765403601,67.65933848615543,0,0.7166251078474382,0.6864639743936203
2011-01-12,1.3353079557418823,1.3511110544204712,1.3353079557418823,1.3511110544204712,0.717703640460968,7965843,0.028820354542643922,0.7021741181612015,0.5789006458222866,1,57.30619859751166,0,0.0025478322211810456,1,0.0020598778031611768,54.16713814772067,60.9131335433705,0,0.7187727876058984,0.6855754487165046
2011-01-13,1.3590120077133179,1.406419038772583,1.3590120077133179,1.3906170129776,0.7386890649795532,47952000,0.0,0.7040628165006637,0.5803486447036267,1,65.35760465198884,0,0.004872232867441539,1,0.0035074227595373363,69.87225500779925,60.79101360318531,1,0.7270323254992547,0.6810933075020728
2011-01-14,1.3906170129776,1.406419038772583,1.3906170129776,1.3906170129776,0.7386890649795532,5599125,-0.01719290893264358,0.7059515148401261,0.58181600227952,1,65.35760465198884,0,0.00663782046360073,1,0.004218408284557221,81.41086236156251,68.48341850569415,1,0.7333585104543572,0.678544519225895
2011-01-17,1.3985179662704468,1.3985179662704468,1.3669129610061646,1.3669129610061646,0.7260974049568176,5663671,0.00576365848268745,0.7072106301784515,0.5832010428607464,1,57.77557038610298,0,0.006941008003352289,1,0.0036172766594470243,76.92340426355015,76.06884054430397,1,0.7358619862029454,0.6785592741539577
2011-01-18,1.3669129610061646,1.3906170129776,1.3669129610061646,1.3748140335083008,0.7302944660186768,6868546,0.01142925044995613,0.7088894665241241,0.5846070687472821,1,59.46360639256608,0,0.0074342565821281514,1,0.0032884201905783086,71.79503546510841,76.70976736340702,0,0.7387922887813101,0.6789866442669381
2011-01-19,1.3827159404754639,1.406419038772583,1.3827159404754639,1.3906170129776,0.7386890649795532,15907640,-0.01142925044995613,0.7111978888511657,0.5860744263231754,1,62.677476113332766,0,0.008405638644063629,1,0.0034078418020110288,71.79503546510841,73.50449173125565,0,0.7427712779704426,0.6796244997318889
2011-01-20,1.3906170129776,1.3985179662704468,1.3748140335083008,1.3748140335083008,0.7302944660186768,10498359,-0.01156039913017759,0.7128767251968384,0.5874804522097111,1,57.7469120203466,0,0.00840124759435279,1,0.002722760601840152,74.35908446440628,72.64971846487437,1,0.744760982113772,0.6809924682799049
2011-01-21,1.3669129610061646,1.3748140335083008,1.3432090282440186,1.3590120077133179,0.7219005823135376,13828218,-0.03550706846081958,0.7139259994029998,0.588844508677721,1,53.237207824479455,0,0.0076324690393904104,1,0.0015631856375022176,69.23102515150285,71.79504836033918,0,0.7455467493787674,0.6823052494272323
2011-01-24,1.3511110544204712,1.3511110544204712,1.3037029504776,1.3116040229797363,0.6967177391052246,19827281,-0.006042351787149403,0.7137161314487457,0.5901020096242428,1,42.51098222162463,0,0.00493428217726799,0,-0.0009080009796961627,43.58980013037078,62.39330324875997,0,0.7457327487781736,0.6816995141193177
2011-01-25,1.3116040229797363,1.3274070024490356,1.2958019971847534,1.3037029504776,0.6925206184387207,9247921,0.006042351787149403,0.7130865573883056,0.5913191662728786,1,41.02731622473106,0,0.0024292739309578204,0,-0.002730407380805066,22.89376774661021,45.238197676161285,0,0.7462305223432268,0.6799425924333844
2011-01-26,1.3037029504776,1.3274070024490356,1.3037029504776,1.3116040229797363,0.6967177391052246,5543437,0.023810710088877973,0.7132964134216309,0.592557308524847,1,43.163539827501474,0,0.0007737896437869374,0,-0.0035087133343807593,9.706703436501515,25.39675710449417,0,0.7459666189326993,0.6806262079105624
2011-01-27,1.319506049156189,1.3669129610061646,1.319506049156189,1.3432090282440186,0.7135061621665955,6192703,0.0,0.7141358345746994,0.5938793928921222,1,50.83525912747921,0,0.0008071871029641242,0,-0.0027802527001628582,21.428286614298816,18.00958593247018,1,0.7459094419735435,0.6823622271758554
2011-01-28,1.3432090282440186,1.3511110544204712,1.3432090282440186,1.3432090282440186,0.7135061621665955,4922015,0.017493099019431746,0.714975255727768,0.5952014772593975,1,50.83525912747921,0,0.0008241544900349229,0,-0.002210628250473648,33.33304595316637,21.489345334655567,1,0.7457347242400579,0.684215787215478
2011-01-31,1.3511110544204712,1.3906170129776,1.3432090282440186,1.3669129610061646,0.7260974049568176,16318968,0.0,0.7166540950536728,0.5965865178406239,1,56.00104185116214,0,0.0018324855772445803,0,-0.0009618377306111927,49.999838348656084,34.92039030537376,1,0.745958859013955,0.6873493310933907
2011-02-01,1.3748140335083008,1.3906170129776,1.3590120077133179,1.3669129610061646,0.7260974049568176,3515906,0.0,0.7181230783462524,0.5979522015154362,1,56.00104185116214,0,0.002601605539277796,0,-0.00015417421486238177,57.142780166026704,46.82522148928305,1,0.7462029840760988,0.6900431726164061
2011-02-02,1.3748140335083008,1.3748140335083008,1.3432090282440186,1.3669129610061646,0.7260974049568176,4760015,0.0,0.7193821936845779,0.5992985282838345,1,56.00104185116215,0,0.0031745444777451226,1,0.00033501177888395567,64.28572198339732,57.142780166026704,1,0.7465047798596671,0.6922596075094887
2011-02-03,1.3748140335083008,1.3748140335083008,1.3590120077133179,1.3669129610061646,0.7260974049568176,1535203,0.0,0.7198018819093704,0.6007029275596142,1,56.00104185116215,0,0.003587251116399126,1,0.0005981747340303672,64.28572198339732,61.90474137760712,1,0.7470669774034685,0.6925367864152724
2011-02-04,1.3669129610061646,1.3827159404754639,1.3590120077133179,1.3669129610061646,0.7260974049568176,3337453,0.0,0.7200117230415344,0.6020879681408405,1,56.00104185116216,0,0.0038697164188613575,1,0.0007045120291940786,64.28572198339732,64.28572198339732,0,0.7474025082166657,0.6926209378664031
2011-02-07,1.3590120077133179,1.3669129610061646,1.3353079557418823,1.3669129610061646,0.7260974049568176,4789125,0.0,0.7210609883069992,0.6035117243230342,1,56.00104185116216,0,0.004046921810603954,1,0.00070537393674934,64.28572198339732,64.28572198339732,0,0.7476853874840522,0.6944365891299461
2011-02-08,1.3669129610061646,1.3827159404754639,1.3669129610061646,1.3669129610061646,0.7260974049568176,2841328,-0.017493099019431746,0.721900400519371,0.604935480505228,1,56.00104185116216,0,0.004139639176663157,1,0.0006384730422468341,65.93404130759525,64.83516175812997,1,0.7480440840442156,0.6957567169945263
2011-02-09,1.3669129610061646,1.3669129610061646,1.3353079557418823,1.3432090282440186,0.7135061621665955,9249187,-0.011834276648726716,0.7216905266046524,0.6063349939882755,1,47.59919480918012,0,0.0031606759881542823,0,-0.0002723921170096322,61.17196634208805,63.797243211026874,0,0.7480322442501287,0.6953488089591761
2011-02-10,1.3432090282440186,1.3432090282440186,1.319506049156189,1.3274070024490356,0.705112099647522,8246812,-0.005970032342482778,0.7200116783380508,0.6076344667375088,1,42.97070388564721,0,0.001688051112579969,0,-0.0013960135940671563,50.85450345873338,59.32017036947223,0,0.7460844754492719,0.6939388812268297
2011-02-11,1.3274070024490356,1.3353079557418823,1.3116040229797363,1.319506049156189,0.7009150981903076,9670640,0.0,0.7181229799985885,0.6089129544794559,1,40.832741999580065,0,0.00018024459965915174,0,-0.002323056085590379,36.111048246970576,49.379172682597336,0,0.7439820005494439,0.6922639594477332
2011-02-14,1.319506049156189,1.3274070024490356,1.3116040229797363,1.319506049156189,0.7009150981903076,16927734,0.017804308991209494,0.7168638646602631,0.6101527266204357,1,40.83274199958006,0,-0.0010031393588932902,0,-0.0028051520353142567,25.505363093246086,37.49030493298335,0,0.7434881281560183,0.6902396011645079
2011-02-15,1.3274070024490356,1.3432090282440186,1.319506049156189,1.3432090282440186,0.7135061621665955,20467687,0.028988035712377902,0.716024449467659,0.611474810987711,1,49.56372550871486,0,-0.0009144448854753184,0,-0.0021731660495170283,27.72750484985403,29.78130539669023,0,0.7419514924511267,0.6900974064841913
2011-02-16,1.3432090282440186,1.3827159404754639,1.3432090282440186,1.3827159404754639,0.7344920039176941,14164875,0.005697972239697424,0.715814596414566,0.6129018242657185,1,60.125283336759104,0,0.0008395503531647419,0,-0.0003353366487015741,49.394162295870096,34.209010079656736,1,0.7410635282506579,0.6905656645784741
2011-02-17,1.3985179662704468,1.4222220182418823,1.3906170129776,1.3906170129776,0.7386890649795532,27348890,0.0,0.7162343263626099,0.6143708097934723,1,61.84607305655636,0,0.0025390039114137064,1,0.0010912935276379122,67.14291328411544,48.088193476613185,1,0.7426827441531353,0.6897859085720844
2011-02-18,1.3906170129776,1.3906170129776,1.3906170129776,1.3906170129776,0.7386890649795532,0,0.016901191429602114,0.7170737504959106,0.6158817656338215,1,61.84607305655636,0,0.0038415501019344322,1,0.0019150717745269102,77.61922527987582,64.71876695328712,1,0.7452006422205693,0.688946858771252
2011-02-21,1.406419038772583,1.4222220182418823,1.3906170129776,1.4143199920654297,0.751279890537262,13243500,0.01662114060850045,0.7198018580675125,0.6174556756019592,1,66.82683103700661,0,0.005822681491111981,1,0.0031169625309635665,78.57128744845612,74.44447533748246,1,0.7500093127394953,0.6895944033955297
2011-02-22,1.3985179662704468,1.4380240440368652,1.3906170129776,1.4380240440368652,0.7638713717460632,16046859,0.0,0.7233693957328796,0.6190715582668781,1,70.91585614993464,1,0.008312943257225425,1,0.004485779437661609,88.09505591831002,81.428522882214,1,0.7565530094273029,0.6901857820384564
2011-02-23,1.4538270235061646,1.4538270235061646,1.4222220182418823,1.4380240440368652,0.7638713717460632,11341265,-0.01662114060850045,0.7267270773649216,0.6206244833767414,1,70.91585614993464,1,0.010169268649397156,1,0.005073683863866672,93.91502134392924,86.86045490356514,1,0.761970175498413,0.6914839792314302
2011-02-24,1.4380240440368652,1.445924997329712,1.406419038772583,1.4143199920654297,0.751279890537262,5172609,0.0,0.7286157637834549,0.6221354360878467,1,62.04601079733034,0,0.010503316895560166,1,0.004326185688023745,87.03678713351376,89.68228813191767,0,0.7648568596236139,0.6923746679432959
2011-02-25,1.406419038772583,1.4143199920654297,1.3985179662704468,1.4143199920654297,0.751279890537262,4900500,0.03836110375209678,0.7305044502019882,0.6236883613467217,1,62.04601079733035,0,0.01064533968790371,1,0.0035745667842938308,77.77737731126221,86.2430619295684,0,0.7673313561030255,0.6936775443009509
2011-02-28,1.4143199920654297,1.4696290493011475,1.406419038772583,1.4696290493011475,0.7806597352027893,27648843,-0.01626061975340687,0.7332325667142868,0.6253672002255917,1,71.64366067023215,1,0.01297898800635866,1,0.004726572082199024,81.48118035549692,82.09844826675763,0,0.7759605040921765,0.6905046293363971
2011-03-01,1.4696290493011475,1.4696290493011475,1.430122971534729,1.445924997329712,0.7680683732032776,24388593,-0.01098887547453442,0.7353311151266098,0.6270040678977966,1,64.15589972105869,0,0.013654997121923751,1,0.00432206495821129,85.74052731360791,81.66636166012235,1,0.7805039563799561,0.6901582738732635
2011-03-02,1.4380240440368652,1.4538270235061646,1.430122971534729,1.430122971534729,0.7596743702888489,9183375,0.005509532084344959,0.7370099633932113,0.6285989655554295,1,59.67804615123575,0,0.013359414320466945,1,0.003221185725403586,86.66664152101045,84.62944973003842,1,0.7831703142862643,0.6908496125001584
2011-03-03,1.430122971534729,1.445924997329712,1.430122971534729,1.4380240440368652,0.7638713717460632,6097781,0.016349542490478708,0.7388986617326736,0.6301728756725788,1,61.13856384174148,0,0.013310391850721914,1,0.0025377306045268437,79.99997485434379,84.13571456298739,0,0.7861955911712112,0.691601732294136
2011-03-04,1.4380240440368652,1.4775300025939941,1.4380240440368652,1.4617279767990112,0.776462972164154,26225015,0.016086227173875867,0.7414169400930405,0.6317467890679836,1,65.20998782814306,0,0.014124756708624342,1,0.002681676369943417,81.6667823372145,82.77779957085625,0,0.7910261497152777,0.6918077304708032
2011-03-07,1.4617279767990112,1.5012340545654297,1.4538270235061646,1.4854320287704468,0.7890543341636658,46773703,-0.00533390706720599,0.7445647865533829,0.633446613997221,1,68.73720169642986,0,0.015606265099151417,1,0.0033305478083763933,86.66684520135503,82.77786746430445,1,0.7977471573298114,0.6913824157769544
2011-03-08,1.4933329820632935,1.4933329820632935,1.4696290493011475,1.4775300025939941,0.7848567962646484,15648187,0.01591562597854404,0.7475027561187744,0.6351674237847328,1,66.32313717829925,0,0.01625429554309976,1,0.0031828626018597893,86.1905341281302,84.84138722223325,1,0.802732442641882,0.6922730695956667
